1631131187075438848,0.01999,0.01191,0.16027,0.99982,-0.00057,-0.01790,-0.00612,0.00104,-0.02468,0.05063,0.02233,-0.00412,0.34976,0.00000,0.00000,0.00000,
1631131188208839936,0.02986,0.00265,0.20067,0.99985,0.00419,-0.01464,-0.00866,0.01115,0.01202,-0.00722,0.01998,-0.00545,0.37457,0.00000,0.00000,0.00000,
1631131188275509760,0.03513,-0.01303,0.19950,0.99986,0.00332,-0.01487,-0.00734,0.00371,0.00668,0.00256,0.01989,-0.00542,0.37458,0.00000,0.00000,0.00000,
1631131188408851200,0.03578,-0.01378,0.20044,0.99985,0.00271,-0.01521,-0.00721,-0.00093,-0.00130,-0.00038,0.01989,-0.00542,0.37458,0.00000,0.00000,0.00000,
1631131188608863488,0.03481,-0.01377,0.20031,0.99985,0.00228,-0.01517,-0.00745,-0.00464,-0.00010,-0.00063,0.01988,-0.00544,0.37458,0.00000,0.00000,0.00000,
1631131189875606784,0.03315,-0.01460,0.20001,0.99986,0.00120,-0.01518,-0.00740,0.00096,0.00016,-0.00071,0.01672,-0.00470,0.37414,0.00000,0.00000,0.00000,
1631131190542314496,0.03361,-0.01504,0.19998,0.99986,0.00080,-0.01526,-0.00734,0.00043,0.00000,-0.00115,0.01673,-0.00470,0.37412,0.00000,0.00000,0.00000,
1631131190808998400,0.03347,-0.01475,0.19980,0.99986,0.00042,-0.01522,-0.00735,-0.00053,0.00099,-0.00123,0.01673,-0.00470,0.37412,0.00000,0.00000,0.00000,
1631131191009011712,0.03333,-0.01455,0.19983,0.99986,0.00013,-0.01525,-0.00733,-0.00052,0.00114,-0.00165,0.01673,-0.00470,0.37412,0.00000,0.00000,0.00000,
1631131192075744256,0.03358,-0.01519,0.20019,0.99986,-0.00006,-0.01527,-0.00729,0.00004,0.00007,-0.00032,0.01677,-0.00471,0.37409,0.00000,0.00000,0.00000,
1631131193209147392,0.03333,-0.01543,0.20057,0.99986,-0.00006,-0.01511,-0.00725,-0.00051,0.00115,0.00030,0.01680,-0.00470,0.37402,0.00000,0.00000,0.00000,
1631131193275818752,0.03372,-0.01513,0.20052,0.99986,-0.00014,-0.01496,-0.00728,-0.00181,0.00532,-0.00068,0.01665,-0.00465,0.37341,0.00000,0.00000,0.00000,
1631131194742576896,0.03361,-0.00752,0.23126,0.99984,0.00058,-0.01195,-0.01304,0.06352,0.02658,0.02025,0.01339,0.00417,0.40045,0.00000,0.00000,0.00000,
1631131195009260032,0.04975,0.00090,0.22628,0.99964,0.00890,-0.01559,-0.01977,0.15387,-0.03311,-0.18723,0.03267,0.00430,0.41231,0.00000,0.00000,0.00000,
1631131195409285376,0.09246,-0.08068,0.25429,0.99963,0.00994,0.00795,-0.02406,0.06077,-0.14000,0.05496,0.04236,-0.01544,0.40247,0.00000,0.00000,0.00000,
1631131196542687744,0.14419,-0.18071,0.28820,0.99965,0.00754,0.01034,-0.02308,0.09779,-0.03892,0.15733,0.12396,-0.17614,0.40817,0.00000,0.00000,0.00000,
1631131196809374208,0.14213,-0.16372,0.28636,0.99934,-0.02471,-0.01424,-0.02233,0.06741,0.10203,0.04512,0.12396,-0.17614,0.40817,0.00000,0.00000,0.00000,
